Unnamed: 0,id,smiles,scaffold,decorations,count
14225,1460288880641,COc1ccc2cc3c([s+]c2c1)-c1cccc(OC)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*]OC'}",295
14209,1460288880640,COc1ccc2cc3c([s+]c2c1)-c1cccc(C(=O)[O-])c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*]C(=O)[O-]'}",252
10928,1374389534723,Nc1ccc2cc3c([s+]c2c1)-c1cccc(N)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]N'}",228
14245,1460288880642,COc1ccc2cc3c([s+]c2c1)-c1cccc([O-])c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*][O-]'}",190
1344,1073741824004,CNc1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]NC'}",170
1298,1073741824001,CCNc1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]NCC'}",163
14232,1460288880641,CCN(CC)c1cccc2c1CCc1cc3ccc(OC)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*]N(CC)CC'}",161
1599,1073741824019,CCc1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]CC'}",161
1550,1073741824016,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc(C=O)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]C=O'}",156
10929,1374389534723,Nc1ccc2cc3c([s+]c2c1)-c1cccc([O-])c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*][O-]'}",139
11056,1374389534731,Nc1ccc2cc3c([s+]c2c1)-c1cccc(C(=O)[O-])c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]C(=O)[O-]'}",122
1335,1073741824003,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc([O-])c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*][O-]'}",107
14224,1460288880641,COc1ccc2cc3c([s+]c2c1)-c1cccc(N)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*]N'}",106
10960,1374389534725,Cc1cccc2c1CCc1cc3ccc(N)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]C'}",103
1401,1073741824007,CCN(C)c1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]N(C)CC'}",90
11371,1374389534750,CCNc1cccc2c1CCc1cc3ccc(N)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]NCC'}",88
1591,1073741824019,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc(CN)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]CN'}",83
14243,1460288880642,CCNc1cccc2c1CCc1cc3ccc(OC)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*]NCC'}",80
11042,1374389534730,CNc1cccc2c1CCc1cc3ccc(N)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]NC'}",78
1400,1073741824007,CN(C)Cc1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]CN(C)C'}",78
10896,1374389534721,C=Cc1cccc2c1CCc1cc3ccc(N)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]C=C'}",72
14354,1460288880649,COc1ccc2cc3c([s+]c2c1)-c1cccc([N+](=O)[O-])c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*][N+](=O)[O-]'}",71
1376,1073741824006,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc(C(N)=O)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]C(N)=O'}",70
896,824633720832,CCNc1ccc2cc3c([s+]c2c1)-c1cccc(N(CC)CC)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]NCC', 1: '[*]N(CC)CC'}",70
656,712964571137,Cc1ccc(Nc2ccc3cc4c([s+]c3c2)-c2cccc(N(C)C)c2CC4)cc1,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]Nc1ccc(C)cc1', 1: '[*]N(C)C'}",65
1336,1073741824003,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc(C[N+](C)(C)C)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]C[N+](C)(C)C'}",64
1679,1073741824024,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc(CO)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]CO'}",59
1879,1073741824037,CCN(CC)Cc1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]CN(CC)CC'}",59
10515,1331439861761,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1cccc(N(CC)CC)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(CC)CC', 1: '[*]N(CC)CC'}",58
14080,1382979469312,C=Cc1ccc2cc3c([s+]c2c1)-c1cccc(OC)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]C=C', 1: '[*]OC'}",56
10963,1374389534725,CCc1cccc2c1CCc1cc3ccc(N)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]CC'}",55
1552,1073741824017,CCOc1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]OCC'}",54
14229,1460288880641,CNc1cccc2c1CCc1cc3ccc(OC)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*]NC'}",52
11138,1374389534736,COC(=O)c1cccc2c1CCc1cc3ccc(N)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]C(=O)OC'}",50
1424,1073741824009,CC[n+]1ccc(C=Cc2cccc3c2CCc2cc4ccc(N(C)C)cc4[s+]c2-3)c2ccccc21,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]C=Cc1cc[n+](CC)c2ccccc12'}",49
1365,1073741824005,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc([N+](C)(C)C)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*][N+](C)(C)C'}",48
14288,1460288880645,COc1ccc2cc3c([s+]c2c1)-c1cccc(NC(C)=O)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*]NC(C)=O'}",48
11519,1374389534759,Nc1ccc2cc3c([s+]c2c1)-c1cccc(F)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]F'}",47
1153,910533066752,C=C1C=Cc2ccccc2N1c1ccc2cc3c([s+]c2c1)-c1cccc(OC)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N1C(=C)C=Cc2ccccc21', 1: '[*]OC'}",47
528,584115552257,CCN(CC)c1cccc2c1CCc1cc3ccc(NC)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]NC', 1: '[*]N(CC)CC'}",47
11289,1374389534745,Nc1ccc2cc3c([s+]c2c1)-c1cccc(C(F)(F)F)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]C(F)(F)F'}",47
16016,1554778161153,COc1cccc2c1CCc1cc3ccc(Nc4ccc(N5CCN(C)CC5)cc4)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]Nc1ccc(N2CCN(C)CC2)cc1', 1: '[*]OC'}",46
1815,1073741824033,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc([N+](=O)[O-])c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*][N+](=O)[O-]'}",43
11296,1374389534746,Nc1ccc2cc3c([s+]c2c1)-c1cccc(O)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]O'}",42
11515,1374389534759,Nc1ccc2cc3c([s+]c2c1)-c1cccc(-c2ccccc2)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]c1ccccc1'}",39
2406,1073741824070,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc(I)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]I'}",38
11041,1374389534730,Nc1ccc2cc3c([s+]c2c1)-c1cccc(C=O)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]C=O'}",35
3003,1073741824107,COC(=O)c1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]C(=O)OC'}",35
658,712964571137,COc1cccc2c1CCc1cc3ccc(Nc4ccc(C)cc4)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]Nc1ccc(C)cc1', 1: '[*]OC'}",34
11012,1374389534728,CCN(C)c1cccc2c1CCc1cc3ccc(N)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]N(C)CC'}",34
14608,1460288880665,COc1ccc2cc3c([s+]c2c1)-c1cccc(C(F)(F)F)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*]C(F)(F)F'}",33
1405,1073741824007,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc(C(F)(F)F)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]C(F)(F)F'}",33
1340,1073741824003,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc(CC[N+](C)(C)C)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]CC[N+](C)(C)C'}",32
1433,1073741824009,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc(C=Cc2cc[n+](C)c4ccccc24)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]C=Cc1cc[n+](C)c2ccccc12'}",30
421,523986010114,COc1cccc2c1CCc1cc3ccc(-c4ccc(N)cc4)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]c1ccc(N)cc1', 1: '[*]OC'}",29
401,523986010113,Nc1ccc(-c2ccc3cc4c([s+]c3c2)-c2cccc(N)c2CC4)cc1,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]c1ccc(N)cc1', 1: '[*]N'}",28
14235,1460288880641,COc1ccc2cc3c([s+]c2c1)-c1cccc(N(C)C)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*]N(C)C'}",28
10512,1331439861761,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1cccc(N(C)C)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(CC)CC', 1: '[*]N(C)C'}",28
1333,1073741824003,CC(=O)c1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]C(C)=O'}",28
1613,1073741824020,CC(=O)Nc1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]NC(C)=O'}",25
913,824633720833,CCNc1ccc2cc3c([s+]c2c1)-c1cccc(N)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]NCC', 1: '[*]N'}",24
1008,824633720839,CCNc1ccc2cc3c([s+]c2c1)-c1cccc(OC)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]NCC', 1: '[*]OC'}",24
912,824633720833,CCNc1ccc2cc3c([s+]c2c1)-c1cccc(N(C)C)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]NCC', 1: '[*]N(C)C'}",24
1391,1073741824006,CC[N+](C)(C)c1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*][N+](C)(C)CC'}",24
2053,1073741824048,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc(C#N)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]C#N'}",24
16018,1554778161153,CN1CCN(c2ccc(Nc3ccc4cc5c([s+]c4c3)-c3cccc([N+](=O)[O-])c3CC5)cc2)CC1,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]Nc1ccc(N2CCN(C)CC2)cc1', 1: '[*][N+](=O)[O-]'}",24
1392,1073741824007,CN(C)CCc1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]CCN(C)C'}",23
1339,1073741824003,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc(CCN)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]CCN'}",23
14304,1460288880646,COc1ccc2cc3c([s+]c2c1)-c1cccc(I)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*]I'}",23
16048,1554778161155,CN1CCN(c2ccc(Nc3ccc4cc5c([s+]c4c3)-c3cccc(N(C)C)c3CC5)cc2)CC1,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]Nc1ccc(N2CCN(C)CC2)cc1', 1: '[*]N(C)C'}",23
11291,1374389534745,CC(=O)Nc1cccc2c1CCc1cc3ccc(N)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]NC(C)=O'}",23
10970,1374389534725,Nc1ccc2cc3c([s+]c2c1)-c1cccc(CO)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]CO'}",22
1442,1073741824010,CN(C)c1ccc2cc3c([s+]c2c1)-c1cccc(NCCN)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]NCCN'}",22
11110,1374389534734,NC(=O)c1cccc2c1CCc1cc3ccc(N)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]C(N)=O'}",22
640,712964571136,CCN(CC)c1cccc2c1CCc1cc3ccc(Nc4ccc(C)cc4)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]Nc1ccc(C)cc1', 1: '[*]N(CC)CC'}",21
10560,1331439861764,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1cccc(C(=O)[O-])c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(CC)CC', 1: '[*]C(=O)[O-]'}",20
10964,1374389534725,C[N+](C)(C)Cc1cccc2c1CCc1cc3ccc(N)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]C[N+](C)(C)C'}",20
10496,1331439861760,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1cccc(OC)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(CC)CC', 1: '[*]OC'}",19
16112,1554778161159,CN1CCN(c2ccc(Nc3ccc4cc5c([s+]c4c3)-c3cccc(N)c3CC5)cc2)CC1,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]Nc1ccc(N2CCN(C)CC2)cc1', 1: '[*]N'}",18
3777,1073741824156,CCCOc1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]OCCC'}",18
11923,1374389534785,C[n+]1ccc(-c2cccc3c2CCc2cc4ccc(N)cc4[s+]c2-3)cc1,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]c1cc[n+](C)cc1'}",18
16340,1571958030341,COc1cccc2c1CCc1cc3ccc(NC(C)=O)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]NC(C)=O', 1: '[*]OC'}",18
672,712964571138,Cc1ccc(Nc2ccc3cc4c([s+]c3c2)-c2cccc([N+](=O)[O-])c2CC4)cc1,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]Nc1ccc(C)cc1', 1: '[*][N+](=O)[O-]'}",18
11338,1374389534748,CC(=O)c1cccc2c1CCc1cc3ccc(N)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]C(C)=O'}",18
290,240518168578,NCc1ccc2cc3c([s+]c2c1)-c1cccc(N)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]CN', 1: '[*]N'}",17
16272,1571958030337,CC(=O)Nc1ccc2cc3c([s+]c2c1)-c1cccc(N(C)C)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]NC(C)=O', 1: '[*]N(C)C'}",17
16257,1571958030336,CCN(CC)c1cccc2c1CCc1cc3ccc(NC(C)=O)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]NC(C)=O', 1: '[*]N(CC)CC'}",17
1156,910533066752,C=C1C=Cc2ccccc2N1c1ccc2cc3c([s+]c2c1)-c1cccc(C(=O)O)c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N1C(=C)C=Cc2ccccc21', 1: '[*]C(=O)O'}",16
2518,1073741824077,COCc1cccc2c1CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N(C)C', 1: '[*]COC'}",16
11119,1374389534734,NCc1cccc2c1CCc1cc3ccc(N)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]N', 1: '[*]CN'}",16
142,171798691840,CCN(CC)c1cccc2c1CCc1cc3ccc(Nc4ccc(N5CCNCC5)cc4)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]Nc1ccc(N2CCNCC2)cc1', 1: '[*]N(CC)CC'}",16
10816,1348619730948,CN(C)c1cccc2c1CCc1cc3ccc(Nc4ccc(N5CCOCC5)cc4)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]Nc1ccc(N2CCOCC2)cc1', 1: '[*]N(C)C'}",16
396,523986010112,CN(C)c1cccc2c1CCc1cc3ccc(-c4ccc(N)cc4)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]c1ccc(N)cc1', 1: '[*]N(C)C'}",16
14352,1460288880649,COc1ccc2cc3c([s+]c2c1)-c1cccc(CC(=O)[O-])c1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]OC', 1: '[*]CC(=O)[O-]'}",16
28,77309411329,[O-]c1cccc2c1CCc1cc3ccc(Nc4ccccc4)cc3[s+]c1-2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=CC=CC=1[*:1],"{0: '[*]Nc1ccccc1', 1: '[*][O-]'}",16
