Unnamed: 0,id,smiles,scaffold,decorations,count
2385,532575944717,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(I)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]I'}",218
2233,532575944707,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1C(=O)[O-])CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]C(=O)[O-]'}",170
14585,1425929142287,C=Cc1cccc2c1-c1[s+]c3cc(N(CC)CC)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]C=C'}",167
2353,532575944715,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1C(=O)O)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]C(=O)O'}",149
2360,532575944715,COc1cccc2c1-c1[s+]c3cc(N(C)C)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]OC'}",128
1542,300647710720,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(N)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]N'}",127
2558,532575944727,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1sc2ccccc2[n+]1C)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1sc2ccccc2[n+]1C'}",126
14371,1425929142274,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(cccc1N(C)C)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]N(C)C'}",124
2194,532575944705,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccccc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccccc1'}",122
2929,532575944751,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1nc2ccccc2s1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1nc2ccccc2s1'}",121
14659,1425929142292,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(cccc1C(=O)[O-])CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]C(=O)[O-]'}",114
2530,532575944726,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1cc[n+](C)cc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1cc[n+](C)cc1'}",111
1552,300647710721,Nc1ccc2cc3c([s+]c2c1)-c1c(N)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N', 1: '[*]N'}",111
13056,566935683072,CCOc1cccc2c1-c1[s+]c3cc(N(C)C)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]OCC'}",111
13328,661424963585,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(C=O)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]C=O'}",106
13072,566935683073,CCOc1cccc2c1-c1[s+]c3cc(N(CC)CC)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]OCC'}",103
2178,532575944704,CCNc1cccc2c1-c1[s+]c3cc(N(C)C)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]NCC'}",102
256,60129542144,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1N=C=S)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]N=C=S'}",99
3682,532575944798,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1NC=O)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]NC=O'}",82
2257,532575944709,CN(C)c1ccc(-c2cccc3c2-c2[s+]c4cc(N(C)C)ccc4cc2CC3)cc1,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccc(N(C)C)cc1'}",81
13968,1305670057985,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(cccc1C(=O)OC)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]C(=O)OC'}",75
1173,163208757249,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(cccc1NC)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]NC'}",75
0,51539607552,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(cccc1N(CC)CC)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]N(CC)CC'}",69
13570,1108101562368,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c([O-])cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*][O-]'}",66
2393,532575944717,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(C#N)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]C#N'}",63
2426,532575944719,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccc(C=C(C#N)C#N)s1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccc(C=C(C#N)C#N)s1'}",59
2048,489626271744,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(cccc1C1=CCN(C)CC1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]C1=CCN(C)CC1'}",58
3344,532575944777,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1cccs1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1cccs1'}",57
2050,489626271744,CN1CC=C(c2cccc3c2-c2[s+]c4cc(N(C)C)ccc4cc2CC3)CC1,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]C1=CCN(C)CC1'}",51
1922,317827579904,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(CCN)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]CCN'}",51
2386,532575944717,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccc(N)cc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccc(N)cc1'}",50
464,94489280517,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(CC)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]CC'}",49
2230,532575944707,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1N=[N+]=[N-])CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]N=[N+]=[N-]'}",49
2540,532575944726,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccc(C=O)s1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccc(C=O)s1'}",48
16131,1709396983816,Cc1ccc2cc3c([s+]c2c1)-c1c(cccc1C(=O)[O-])CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C', 1: '[*]C(=O)[O-]'}",48
2610,532575944731,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccc([N+](=O)[O-])s1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccc([N+](=O)[O-])s1'}",48
13633,1108101562372,COc1ccc2cc3c([s+]c2c1)-c1c([O-])cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]OC', 1: '[*][O-]'}",48
2733,532575944738,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1cc[n+](C)c2ccccc12)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1cc[n+](C)c2ccccc12'}",47
14336,1425929142272,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(F)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]F'}",47
2456,532575944721,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(Br)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]Br'}",46
512,94489280520,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(C)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]C'}",46
2336,532575944714,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccc([N+](=O)[O-])cc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccc([N+](=O)[O-])cc1'}",44
15025,1554778161155,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(cccc1NC=O)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]NC=O'}",43
609,94489280526,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1C(=O)O)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]C(=O)O'}",42
402,94489280513,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1N(CC)CC)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]N(CC)CC'}",41
400,94489280513,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1C(=O)OC)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]C(=O)OC'}",39
425,94489280514,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1C(=O)[O-])CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]C(=O)[O-]'}",38
2237,532575944707,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1Nc1ccc(Br)cc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]Nc1ccc(Br)cc1'}",36
417,94489280514,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1OC)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]OC'}",36
2800,532575944743,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(F)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]F'}",36
2588,532575944729,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(O)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]O'}",36
2728,532575944738,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccc(N2CCOCC2)cc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccc(N2CCOCC2)cc1'}",35
2545,532575944727,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1cc2ccccc2s1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1cc2ccccc2s1'}",35
1169,163208757249,CNc1cccc2c1-c1[s+]c3cc(N)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N', 1: '[*]NC'}",34
1152,163208757248,CNc1cccc2c1-c1[s+]c3cc(N4CCOCC4)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N1CCOCC1', 1: '[*]NC'}",31
128,51539607560,C=CN(C)c1ccc2cc3c([s+]c2c1)-c1c(C)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C=C', 1: '[*]C'}",31
13953,1305670057984,COC(=O)c1cccc2c1-c1[s+]c3cc(C)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C', 1: '[*]C(=O)OC'}",31
15692,1623497637900,C=Cc1cccc2c1-c1[s+]c3cc(N)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N', 1: '[*]C=C'}",30
4972,532575944878,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccc(Br)s1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccc(Br)s1'}",30
2343,532575944714,COC(=O)c1ccc(-c2cccc3c2-c2[s+]c4cc(N(C)C)ccc4cc2CC3)cc1,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccc(C(=O)OC)cc1'}",29
442,94489280515,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1cc[n+](C)cc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]c1cc[n+](C)cc1'}",27
12929,558345748480,O=C(O)c1cccc2c1-c1[s+]c3cc(I)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]I', 1: '[*]C(=O)O'}",27
2611,532575944731,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccsc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccsc1'}",25
731,94489280533,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccccc1C(=O)[O-])CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]c1ccccc1C(=O)[O-]'}",25
2417,532575944719,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccc(C=C(C#N)c2cc[n+](C)cc2)s1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccc(C=C(C#N)c2cc[n+](C)cc2)s1'}",25
14002,1305670057987,COC(=O)c1cccc2c1-c1[s+]c3cc(N)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N', 1: '[*]C(=O)OC'}",25
266,60129542144,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(cccc1N=C=S)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]N=C=S'}",24
15552,1623497637892,C=Cc1cccc2c1-c1[s+]c3cc(OC)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]OC', 1: '[*]C=C'}",24
2226,532575944707,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(C=Cc2cc[n+](C)cc2)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]C=Cc1cc[n+](C)cc1'}",24
456,94489280516,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccccc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]c1ccccc1'}",23
13442,661424963592,Nc1ccc2cc3c([s+]c2c1)-c1c(C=O)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N', 1: '[*]C=O'}",22
14608,1425929142289,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(I)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]I'}",22
2064,489626271745,CN1CC=C(c2cccc3c2-c2[s+]c4cc(N5CCOCC5)ccc4cc2CC3)CC1,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N1CCOCC1', 1: '[*]C1=CCN(C)CC1'}",21
1920,317827579904,NCCc1cccc2c1-c1[s+]c3cc(N)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N', 1: '[*]CCN'}",21
14624,1425929142290,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(O)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]O'}",20
2535,532575944726,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccc2ccccc2c1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccc2ccccc2c1'}",20
2536,532575944726,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1Nc1ccc(I)cc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]Nc1ccc(I)cc1'}",19
2612,532575944731,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccoc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccoc1'}",19
13621,1108101562371,Nc1ccc2cc3c([s+]c2c1)-c1c([O-])cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N', 1: '[*][O-]'}",19
14352,1425929142273,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(cccc1N1CCOCC1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]N1CCOCC1'}",19
2618,532575944731,COc1ccc(-c2cccc3c2-c2[s+]c4cc(N(C)C)ccc4cc2CC3)cc1,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]c1ccc(OC)cc1'}",19
3126,532575944763,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1Nc1ccc(C=O)cc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]Nc1ccc(C=O)cc1'}",19
419,94489280514,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(F)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]F'}",19
14592,1425929142288,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccccc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]c1ccccc1'}",18
2615,532575944731,CN(C)c1ccc2cc3c([s+]c2c1)-c1c(C=Cc2cccs2)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(C)C', 1: '[*]C=Cc1cccs1'}",18
15506,1623497637889,C=Cc1cccc2c1-c1[s+]c3cc(OCC)ccc3cc1CC2,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]OCC', 1: '[*]C=C'}",18
403,94489280513,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1[N+](=O)[O-])CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*][N+](=O)[O-]'}",17
416,94489280514,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(C=O)cccc1CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]C=O'}",17
384,94489280512,C=C(C)c1ccc2cc3c([s+]c2c1)-c1c(cccc1-c1ccc(C(=O)OC)cc1)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C(=C)C', 1: '[*]c1ccc(C(=O)OC)cc1'}",17
12976,558345748483,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1c(cccc1C(=O)O)CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]N(CC)CC', 1: '[*]C(=O)O'}",17
16080,1709396983813,C=Cc1ccc2cc3c([s+]c2c1)-c1c(cccc1C(=O)[O-])CC3,[*:0]C1C=C2[S+]=C3C(=CC2=CC=1)CCC1C3=C([*:1])C=CC=1,"{0: '[*]C=C', 1: '[*]C(=O)[O-]'}",17
