Unnamed: 0,id,smiles,scaffold,decorations,count
16258,1211180777472,C=C=[N+](F)c1ccc2cc3c([s+]c2c1)-c1ccc(N(CC)CC)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*][N+](F)=C=C', 1: '[*]N(CC)CC'}",9
11232,1090921693214,CN(C)c1ccc(N=Cc2ccc3c(c2)CCc2cc4ccc(N(C)C)cc4[s+]c2-3)cc1,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*]C=Nc1ccc(N(C)C)cc1'}",9
1484,687194767364,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1ccc(N=[N+]=[N-])cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(CC)CC', 1: '[*]N=[N+]=[N-]'}",8
1411,687194767360,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1ccc(NC(C#N)=Cc2ccc(N(C)C)cc2)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(CC)CC', 1: '[*]NC(C#N)=Cc1ccc(N(C)C)cc1'}",8
11505,1090921693231,CNN1CCN(c2ccc3c(c2)CCc2cc4ccc(N(C)C)cc4[s+]c2-3)CC1,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*]N1CCN(NC)CC1'}",8
11509,1090921693231,CN(C)c1ccc2cc3c([s+]c2c1)-c1ccc(N2CCN(N)CC2)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*]N1CCN(N)CC1'}",8
11076,1090921693204,CN(C)c1ccc2cc3c([s+]c2c1)-c1ccc(N=Cc2ccccc2)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*]N=Cc1ccccc1'}",8
78,249108103172,CNc1ccc2c(c1)CCc1cc3ccc(N=[N+]=[N-])cc3[s+]c1-2,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N=[N+]=[N-]', 1: '[*]NC'}",8
5990,833223655430,Nc1ccc2c(c1)CCc1cc3ccc(N4CCOCC4)cc3[s+]c1-2,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N1CCOCC1', 1: '[*]N'}",8
288,249108103186,[N-]=[N+]=Nc1ccc2cc3c([s+]c2c1)-c1ccc(-n2ccnc2)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N=[N+]=[N-]', 1: '[*]n1ccnc1'}",8
80,249108103173,[N-]=[N+]=Nc1ccc2cc3c([s+]c2c1)-c1ccc(N=Nc2ccccc2)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N=[N+]=[N-]', 1: '[*]N=Nc1ccccc1'}",8
10657,1065151889410,CNc1ccc2cc3c([s+]c2c1)-c1ccc(N=[N+]=[N-])cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]NC', 1: '[*]N=[N+]=[N-]'}",7
11185,1090921693211,CN(C)c1ccc2cc3c([s+]c2c1)-c1ccc(N(C)P([NH3+])(=O)[O-])cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*]N(C)P([NH3+])(=O)[O-]'}",7
11191,1090921693211,CN(C)c1ccc2cc3c([s+]c2c1)-c1ccc(N(C)P(N)(=O)[O-])cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*]N(C)P(N)(=O)[O-]'}",7
5762,704374636544,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1ccc(NC=NN)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(CC)CC', 1: '[*]NC=NN'}",7
10043,927712935979,Nc1ccc2cc3c([s+]c2c1)-c1ccc(F)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N', 1: '[*]F'}",7
299,249108103186,CN1CCN(c2ccc3c(c2)CCc2cc4ccc(N=[N+]=[N-])cc4[s+]c2-3)CC1,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N=[N+]=[N-]', 1: '[*]N1CCN(C)CC1'}",7
82,249108103173,[N-]=[N+]=NN=Cc1ccc2c(c1)CCc1cc3ccc(N=[N+]=[N-])cc3[s+]c1-2,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N=[N+]=[N-]', 1: '[*]C=NN=[N+]=[N-]'}",6
10770,1090921693185,CN(C)c1ccc2cc3c([s+]c2c1)-c1ccc(N2CC=CC=N2)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*]N1CC=CC=N1'}",6
3408,687194767485,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1ccc(C=C(C#N)C#N)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(CC)CC', 1: '[*]C=C(C#N)C#N'}",6
9216,893353197568,C=Cc1ccc2cc3c([s+]c2c1)-c1ccc(N(CC)CC)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]C=C', 1: '[*]N(CC)CC'}",6
2174,687194767407,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1ccc(C2=CCN(C)CC2)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(CC)CC', 1: '[*]C1=CCN(C)CC1'}",6
11074,1090921693204,CN(C)c1ccc2cc3c([s+]c2c1)-c1ccc(N=Cc2ccc4ccccc4[n+]2C)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*]N=Cc1ccc2ccccc2[n+]1C'}",6
3226,687194767473,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1ccc(N2CCN(CCO)CC2)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(CC)CC', 1: '[*]N1CCN(CCO)CC1'}",5
2164,687194767407,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1ccc(C)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(CC)CC', 1: '[*]C'}",5
929,249108103226,[N-]=[N+]=Nc1ccc2cc3c([s+]c2c1)-c1ccc(N2CC=CC=N2)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N=[N+]=[N-]', 1: '[*]N1CC=CC=N1'}",5
11072,1090921693204,CN(C)c1ccc(C=Nc2ccc3c(c2)CCc2cc4ccc(N(C)C)cc4[s+]c2-3)cc1,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*]N=Cc1ccc(N(C)C)cc1'}",5
13686,1090921693367,CN(C)c1ccc2cc3c([s+]c2c1)-c1ccc(Nc2cc[n+](C)cc2)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*]Nc1cc[n+](C)cc1'}",5
83,249108103173,[N-]=[N+]=Nc1ccc2cc3c([s+]c2c1)-c1ccc(N=C=N)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N=[N+]=[N-]', 1: '[*]N=C=N'}",5
6116,833223655438,N=C(N)Nc1ccc2cc3c([s+]c2c1)-c1ccc(N)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]NC(=N)N', 1: '[*]N'}",5
2230,687194767411,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1ccc(N(C)P(=O)([O-])O)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(CC)CC', 1: '[*]N(C)P(=O)([O-])O'}",5
11752,1090921693246,CCNc1ccc2c(c1)CCc1cc3ccc(N(C)C)cc3[s+]c1-2,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*]NCC'}",5
6327,833223655451,CN(C)CCNc1ccc2cc3c([s+]c2c1)-c1ccc(N)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]NCCN(C)C', 1: '[*]N'}",5
11343,1090921693220,CN(C)c1ccc2cc3c([s+]c2c1)-c1ccc(N2CCN(c4cc[n+](CCO)cc4)CC2)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*]N1CCN(c2cc[n+](CCO)cc2)CC1'}",5
1662,687194767375,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1ccc(N=CN(C)C)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(CC)CC', 1: '[*]N=CN(C)C'}",4
2610,687194767435,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1ccc(N(C)P(=O)([O-])[O-])cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(CC)CC', 1: '[*]N(C)P(=O)([O-])[O-]'}",4
2617,687194767435,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1ccc(N(C)P(=O)([O-])c2ccccc2)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(CC)CC', 1: '[*]N(C)P(=O)([O-])c1ccccc1'}",4
12994,1090921693324,CN(C)c1ccc2cc3c([s+]c2c1)-c1ccc([NH3+])cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(C)C', 1: '[*][NH3+]'}",4
2297,687194767415,CCN(CC)c1ccc2cc3c([s+]c2c1)-c1ccc(C=c2c(=C(C#N)C#N)c4ccccc4n2C)cc1CC3,[*:0]C1C=CC2C(C=1)=[S+]C1C3=CC=C(C=C3CCC=1C=2)[*:1],"{0: '[*]N(CC)CC', 1: '[*]C=c1c(=C(C#N)C#N)c2ccccc2n1C'}",4
